Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
24/11/2022,"2 PIER RD, SCHULL, CORK",Cork,P81A336,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.5256093,-9.5451451
04/07/2022,"BALLYROE, WILLIAMSTOWN, GALWAY",Galway,F45R622,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.68333,-8.58333
03/11/2022,"34 GLENHILL ROAD, FINGLAS ROAD, DUBLIN 11",Dublin,D11FW0Y,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/02/2022,"5 CLUAIN BUI, QUINAGH, CO CARLOW",Carlow,R93AD98,"€285,450.00",No,Yes,New Dwelling house /Apartment,,52.81528,-6.93556
18/07/2022,"6 Knightswood Drive, Knightswood, Williamstown",Waterford,,"€378,259.91",No,Yes,New Dwelling house /Apartment,,52.25833,-7.11194
12/07/2022,"41 CASTLELAND COURT, BALBRIGGAN, DUBLIN",Dublin,K32NP93,"€266,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.60334,-6.176718
07/10/2022,"PLASTER, MOUNTPLEASANT, DUNDALK",Louth,A91VX25,"€432,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
14/12/2022,"30 Rahenny Park, Lusk",Dublin,,"€363,436.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
22/11/2022,"BALLINDALL, CO ROSCOMMON",Roscommon,F42F773,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6485694,-8.237848
16/11/2022,"TUS NUA, DOONOWNEY, CARNEY",Sligo,F91Y2F9,"€660,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.34056,-8.52722
27/05/2022,"4 COIS CUAN, ARTHURSTOWN, NEW ROSS",Wexford,Y34CR70,"€197,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2445461,-6.9555713
08/07/2022,"108 BLOOMFIELD PARK, DONNYBROOK, DUBLIN",Dublin,D04W135,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3252343,-6.2436611
10/03/2022,"FAIRFIELD, CROSSMOLINA, CO MAYO",Mayo,F26N256,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.1,-9.31667
31/07/2022,"9 PARKVIEW CLOSE, FINGLAS, DUBLIN 11",Dublin,D11FW90,"€118,766.85",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/12/2022,"5 THE COURTYARD, MOUNT HAMILTON, DUNDALK",Louth,A91XWY9,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
22/12/2022,"5 GLENBROOK, TICKNEVIN, CARBURY",Kildare,W91F2Y2,"€363,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.35861,-6.96583
06/05/2022,"42 Newtown Manor, Monaleen, Limerick",Limerick,,"€275,555.56",No,Yes,New Dwelling house /Apartment,,52.66472,-8.62306
12/08/2022,"36 Cuirt Bhoirne, Curragrean, Roscam",Galway,,"€312,775.00",No,Yes,New Dwelling house /Apartment,,53.27194,-9.04889
14/11/2022,"DEEPDENE, KILL LANE, FOXROCK DUBLIN 18",Dublin,D18E3H9,"€1,950,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/11/2022,"42 BROOKSIDE, BETTYSTOWN, MEATH",Meath,A92P860,"€147,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.6957777,-6.2444272
08/11/2022,"KYLE, TIPPERARY",Tipperary,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5373034,-7.5584253
01/11/2022,"WILLSBROOK, CASTELREA, COUNTY ROSCOMMON",Roscommon,F45X018,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
06/09/2022,"202 CHARLESLAND COURT, GREYSTONES, WICKLOW",Wicklow,A63NY36,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1287896,-6.0713343
01/12/2022,"11 WELLINGTON ST, WATERFORD, WATERFORD",Waterford,X91X7VC,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2606297,-7.1172444
29/03/2022,"17 SILK PARK, PLATIN RD, DROGHEDA",Louth,A92C7VF,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
17/02/2022,"10 GREENPARK, CEMENT RD, DROGHEDA LOUTH",Louth,A92EK6A,"€136,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
18/05/2022,"GOLF LINKS RD, NEWRATH, WATERFORD",Kilkenny,X91W7K8,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
17/06/2022,"BALLINAMONA, DURROW, TULLAMORE",Offaly,R35EH98,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27389,-7.48889
14/11/2022,"74 CHURCH HILL, TULLAMORE, OFFALY",Offaly,R35F5P7,"€139,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2727203,-7.4776338
30/08/2022,"17 Great Commons, Lusk Village, Lusk",Dublin,,"€387,665.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
15/03/2022,"1 HILLSIDE, ABBEY ST, BALLINA",Mayo,F26WR25,"€439,215.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-9.16667
28/04/2022,"2 FORT VILLAGE, GORTNAKESH, CAVAN",Cavan,H12FY26,"€207,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.99083,-7.36056
08/11/2022,"14 THE PARK, RAVENS MILL, CHURCH ROAD",Dublin,,"€387,665.19",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
17/10/2022,"26 THE GREEN, GLEANN NA RIRI, TOWER",Cork,T23TX67,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91667,-8.6
28/06/2022,"77 ST COLMCILLE'S ROAD, GURRANEBRAHER, CORK",Cork,T23RVF7,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9061503,-8.4933175
20/07/2022,"KNOCKGLASS, BALLINAMEEN, BOYLE",Roscommon,F52V248,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.96667,-8.3
31/03/2022,"5 ASHWOOD, SEACREST, KNOCKNACARRA",Galway,H91HCV9,"€247,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2616125,-9.1145928
20/04/2022,"47 CUIRT SEOIGE, BOHERMORE, GALWAY",Galway,H91T958,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
20/01/2022,"44 HAWTHORN DR, PORTLAOISE, LAOIS",Laois,R32DFR8,"€267,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0442582,-7.2754404
24/11/2022,"29 Hawkins Wood Drive, Hawkins Wood, Greystones",Wicklow,,"€449,338.00",No,Yes,New Dwelling house /Apartment,,53.1249003,-6.0628026
11/07/2022,"8 MILTON TERRACE, SWORDS, DUBLIN",Dublin,K67D9K0,"€625,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4539434,-6.2233044
12/10/2022,"APT 9 BLOCK B, ROSEBANK HALL, ROSEBANK",Dublin,D22DY24,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
27/05/2022,"15 The Close, Ruxton Oaks, Blackcastle",Meath,,"€317,181.00",No,Yes,New Dwelling house /Apartment,,53.66194,-6.67639
12/05/2022,"51 PARKVIEW, ROBSWALL, MALAHIDE",Dublin,K36F578,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/10/2022,"19 MONASTERY TERRACE, BLARNEY ST, CORK",Cork,T23Y6W9,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
02/08/2022,"73 SOUTHMEDE BALLINTEER RD, DUNDRUM DUBLIN 14, DUBLIN",Dublin,D16D887,"€467,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/01/2022,"7 BALLYVAUGHAN COTTAGES, BALLYVAUGHAN, CLARE",Clare,H91CK4P,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.11806,-9.15028
02/09/2022,"30 NEWBRIDGE ST, BIRR, OFFALY",Offaly,R42RC79,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.09139,-7.91333
11/03/2022,"APT 13, CNOC ARD, BALLINA",Tipperary,V94X773,"€183,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.8139143,-8.4343064
13/12/2022,"BEECH HOUSE, CARRICKREVAGH, GLENFARNE",Leitrim,F91Y2V1,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.28694,-7.98722
22/12/2022,"RATHBRAN BEG, COLLON, LOUTH",Meath,A92W827,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
02/02/2022,"149 CASTLEMOYNE, BALGRIFFIN, DUBLIN 13",Dublin,D13AY11,"€580,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.409771,-6.16779
14/01/2022,"GRAINNE OG, RETREAT RD, ATHLONE",Westmeath,N37AD73,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
09/06/2022,"APARTMENT 19, HANOVER COURT, 8 HANOVER QUAY",Dublin,D02CX58,"€603,524.22",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
03/10/2022,"36 RIVERWALK, COLLOONEY, SLIGO",Sligo,F91C3K2,"€192,500.00",No,No,Second-Hand Dwelling house /Apartment,,54.1810529,-8.4951966
22/04/2022,"87 barnwell park, hansfield, D15",Dublin,,"€370,044.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
20/12/2022,"BALLINDERRY, KILCONNELL, BALLINASLOE",Galway,H53CC84,"€166,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3241426,-8.3935828
15/03/2022,"149 Temple Mills, Rathangan",Kildare,,"€222,907.00",No,Yes,New Dwelling house /Apartment,,53.2234125,-7.0034468
12/01/2022,"20 MOREEN CLOSE, SANDYFORD DUBLIN 16, DUBLIN",Dublin,D16W685,"€419,950.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/09/2022,"100A BRIARFIELD GROVE, KILLBARRACK, DUBLIN 5",Dublin,D05HC98,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/10/2022,"657 CARNLOUGH RD, CABRA, DUBLIN 7",Dublin,D07RP86,"€354,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3711893,-6.3041491
21/10/2022,"3 Seamount Rise, Seamount Road, Malahide",Dublin,,"€788,546.26",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
25/11/2022,"APT 12, WELLMOUNT STUDENT VILLAGE, ATHLONE",Westmeath,N37YT52,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
21/10/2022,"17 The Court, Ravens Mill, Church Road",Dublin,,"€339,207.04",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
10/02/2022,"MANRESA, 133 VILLA PARK GARDENS, NAVAN RD",Dublin,D07PF9R,"€585,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/02/2022,"2 KELLEHERS VILLAS, COOLYDUFF, INNISCARRA",Cork,P31K220,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
31/01/2022,"APT 29 HARBOUR VIEW, MAYNOOTH, HARBOUR VIEW",Kildare,W23X061,"€241,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
03/11/2022,"7 SLIEVE SNEACHT CLOSE, LETTERKENNY, CO DONEGAL",Donegal,F92TDK3,"€151,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.9591218,-7.7393674
19/07/2022,"DRUMDUFF, INVER, DONEGAL",Donegal,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.65194,-8.28333
03/02/2022,"APT 1, 16 WESTMORELAND ST, DUBLIN 2",Dublin,D02PN44,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.346369,-6.259423
15/12/2022,"7 LANDEN PARK, OLDTOWN  DEMESNE, NAAS",Kildare,W91KP79,"€530,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.21583,-6.66694
18/07/2022,"27 ROS MIN, TULLYVARRAGH, SHANNON CLARE",Clare,V14AC96,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.70389,-8.86417
21/12/2022,"Apt 13 and 14 Heritage House, Cathedral Road",Cork,,"€317,180.00",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
10/08/2022,"22 ELM PARK, ENNIS, CO CLARE",Clare,V95YC8X,"€292,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.8532515,-8.9845579
23/05/2022,"1 ASH PARK, CARRICK ON SUIR, TIPPERARY",Tipperary,E32XC94,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3487049,-7.4062579
28/10/2022,"178 MOOREFIELD PARK, NEWBRIDGE, KILDARE",Kildare,W12A563,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.171915,-6.80457
18/02/2022,"131 CRUISE PARK DR, TYRRELSTOWN, DUBLIN 15",Dublin,D15VP73,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4205557,-6.3969417
14/09/2022,"31 COPPERHILL, BALLINTEMPLE, CORK",Cork,T12PDH9,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89306,-8.43528
19/05/2022,"19 BLACKCASTLE DEMESNE, NAVAN, CO MEATH",Meath,C15TNH6,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6609587,-6.6683762
02/12/2022,"20 SUMMERFIELD AVE CLONSILLA RD, DUBLIN 15, DUBLIN",Dublin,D15X93V,"€503,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/04/2022,"64 RATHDOWN AVENUE, TERENURE, DUBLIN 6W",Dublin,D6WYD28,"€975,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3050656,-6.2865722
02/06/2022,"29 BEECHGROVE, HERONS WOOD, CARRIGALINE",Cork,P43TW66,"€306,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8240749,-8.3909545
28/04/2022,"7 BIRCHVIEW COURT, KILNAMANAGH, DUBLIN 24",Dublin,D24V2Y0,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2995458,-6.3572918
13/04/2022,"ALLARDSTOWN, KNOCKBRIDGE, DUNDALK",Louth,A91XA58,"€112,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
28/01/2022,"9 MANOR LAWN, THORNBURY VIEW, ROCHESTOWN",Cork,T12N82V,"€322,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.87,-8.38306
08/06/2022,"9 SRUTHAIN NA SAILI, YOUGHAL, CORK",Cork,P36Y045,"€227,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.95,-7.85056
25/04/2022,"COOLBALLY, CLOUGH, BALLACOLLA",Laois,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0,-7.4
09/09/2022,"33 THE POPLARS, MONKSTOWN VALLEY, MONKSTOWN",Dublin,A94T9W4,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2927802,-6.1615709
01/02/2022,"104 CLOVERHILL BRAY, WICKLOW",Wicklow,A98P2C6,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
29/09/2022,"28 BEHAN SQ, RUSSELL COURT, RUSSELL ST",Dublin,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/08/2022,"KYLEMORE, KILLIMOR, BALLINASLOE",Galway,H53XT66,"€193,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3275,-8.21944
21/11/2022,"25 LAKEVIEW, CAVAN",Cavan,H12TC03,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.8311262,-7.0727451
12/08/2022,"APT 12, SHALIMAR, MONASTERY RD DUBLIN 22",Dublin,D22HR68,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/09/2022,"44 THE RISE, GLASNEVIN, DUBLIN 9",Dublin,D09Y6W7,"€812,503.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
31/05/2022,"27 CEDAR PLACE, RIDGEWOOD, SWORDS",Dublin,K67K2F8,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/06/2022,"24 Finches Gate, St Marnock's Bay, Station Road",Dublin,,"€519,823.79",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
22/07/2022,"1 Mercer Place, Mercer Vale, Cherrywood",Dublin,,"€387,665.20",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
13/10/2022,"7 CUL NA GREINE, KILRANE, ROSSLARE HARBOUR",Wexford,Y35KP70,"€186,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25,-6.35
21/01/2022,"33 SILK PARK, PLATIN RD, DROGHEDA",Louth,A92DX9K,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
28/11/2022,"91 Newcastle Boulevard, Graydon, Newcastle",Dublin,,"€425,000.00",No,Yes,New Dwelling house /Apartment,,53.2965521,-6.4993229
03/06/2022,"55 BRABAZON LINKS, GOLF LINKS ROAD, BETTYSTOWN",Meath,A92RD68,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.70139,-6.24611
21/10/2022,"23 GALVONE RD, KENNEDY PARK, LIMERICK",Limerick,V94C52H,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
28/02/2022,"10 BEACHSIDE, STRAND RD, TRAMORE",Waterford,X91HC61,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16235,-7.15244
31/10/2022,"6 HAMPTON COURT, TYRCONNELL RD, INCHICORE DUBLIN 8",Dublin,D08CP02,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/03/2022,"COTTAGE, POLLANALTY EAST, CLOONFAD",Roscommon,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.68333,-8.73333
18/06/2022,"24 TEMPLE VIEW AVE, CLARE HALL, DUBLIN 13",Dublin,D13H9T2,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/11/2022,"BUNGALOW, NORTH SLOB, BEG ERIN ESTATE",Wexford,,"€327,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5,-6.66667
15/08/2022,"22 THE GROVE, WATERPARK, CARRIGALINE",Cork,P43AH56,"€205,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,51.8161543,-8.3845473
04/11/2022,"72 BEECHWOOD LAWNS, RATHCOOLE, DUBLIN",Dublin,D24VY16,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2814927,-6.4612484
28/10/2022,"12 GARRYNURE, MILLTOWN, DUBLIN 6",Dublin,D06X6C0,"€540,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3163318,-6.2456749
24/03/2022,"7 Station Walk, Rickardstown, Newbridge",Kildare,,"€403,017.00",No,Yes,New Dwelling house /Apartment,,53.18194,-6.79667
26/08/2022,"27 Castleland Park, Balbriggan",Dublin,,"€356,828.19",No,Yes,New Dwelling house /Apartment,,53.5979181,-6.1809775
29/07/2022,"APT 1 BECONSFIELD COURT, INCHICORE ROAD, KILMAINHAM",Dublin,D08E788,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/11/2022,"10 CARRAIGROE, MITCHELSTOWN, CORK",Cork,P67RT21,"€233,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.26583,-8.26806
04/03/2022,"1 WINDSOR TERRACE (APT1), BALLYHOOLEY ROAD, CORK",Cork,T23HX59,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
29/09/2022,"5 REEVES PATH, UPPER MALLOW ST, LIMERICK",Limerick,V94T6DR,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
04/08/2022,"ARDNABOHA, BALLINCLASHET BELGOOLY, CORK",Cork,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.73889,-8.49
21/12/2022,"KILEEK, ST MARGARETS, CO DUBLIN",Dublin,K67F202,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.38046,-6.27113
07/07/2022,"25 Marlmount Park, Dundalk, Co. Louth",Louth,,"€299,559.00",No,Yes,New Dwelling house /Apartment,,53.9667161,-6.3941976
19/09/2022,"69 THE GROVE, HUNTERS RUN, DUBLIN 15",Dublin,D15E5N7,"€397,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/09/2022,"BRUMANA, RUSHBROOKE, COBH",Cork,P24FK64,"€1,232,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.85722,-8.29917
12/10/2022,"41 CROMWELLSFORT COURT, MULGANNON, WEXFORD",Wexford,Y35F6H2,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.33417,-6.4575
05/04/2022,"60 ELTON COURT, MEELICK, CLARE",Clare,V94HP8D,"€188,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.81556,-8.96667
11/07/2022,"1 CLONNADRUM, MULLAGH, ENNIS",Clare,V95FN36,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84361,-8.98639
29/03/2022,"31 CLONDARRIG COURT, MOUNTRATH ROAD, PORTLAOISE",Laois,R32C6NN,"€179,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
06/04/2022,"99 MANORFIELDS, KINNEGAD, WESTMEATH",Westmeath,N91FY68,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.45222,-7.09972
02/08/2022,"60 THE MAPLES GOREY RD, ARKLOW, WICKLOW",Wicklow,Y14PW64,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.79306,-6.14139
17/01/2022,"CLIFF RD, BALLYBUNNION, KERRY",Kerry,,"€117,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.51108,-9.67097
01/04/2022,"GURTEEN, DUNGOURNEY, CO. CORK",Cork,P25PD86,"€221,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.96833,-8.09722
13/07/2022,"16 CASTLEVIEW COURT, DELVIN, WESTMEATH",Westmeath,N91AX96,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.61056,-7.0925
13/07/2022,"30 The Green, Ledwill Park, Kilcock",Kildare,,"€462,058.75",No,Yes,New Dwelling house /Apartment,,53.394257,-6.6621485
09/12/2022,"BARLEY WELL, SLATE CABIN LANE, SANDYFORD DUBLIN 18",Dublin,D18W1W9,"€920,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2634973,-6.2311134
23/06/2022,"23 MAPLE LAWNS, OLDTOWN DEMESNE, NAAS",Kildare,W91HH5T,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2337633,-6.665837
25/08/2022,"29 ROSEVILLE COURT, DUBLIN RD, BRAY",Wicklow,A98YV60,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
06/05/2022,"CEDARVIEW HS, LISNABRIN, CURRAGLASS",Cork,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.09306,-8.04833
25/05/2022,"SCRAHANFADDA, GNEEVEGUILLA, RATHMORE",Kerry,P51D5N3,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.08333,-9.21667
22/04/2022,"31 ST LAURENCE DRIVE, DROGHEDA, CO LOUTH",Louth,A92WD5E,"€63,210.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
02/12/2022,"19 PINE GROVE, FIRHOUSE RD, TEMPLEOGUE DUBLIN 16",Dublin,D16C5X7,"€471,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/11/2022,"13 BOTHAR BUILDING, BALLYCONNELL, CAVAN",Cavan,H14CP22,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-7.58333
02/11/2022,"LISKILLEEN, BALLINROBE, CO MAYO",Mayo,F31VN20,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6607696,-9.2002426
05/08/2022,"DRUMINDUFF, CANGORT, SHINRONE",Offaly,R42A312,"€167,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.9825,-7.92444
27/05/2022,"19 GALTEE VIEW, BANSHA, TIPPERARY",Tipperary,E34P208,"€144,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.448569,-8.0665202
10/01/2022,"MALIN, COUNTY DONEGAL",Donegal,,"€192,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.3747865,-7.3998451
13/01/2022,"41 BESSBOROUGH AVE, NORTH STRAND, DUBLIN 3",Dublin,D03AH75,"€455,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/10/2022,"13 CLYDE COURT, CLYDE ROAD, BALLSBRIDGE",Dublin,D04CD71,"€690,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/02/2022,"290 BACHELORS WALK, DUBLIN 1, DUBLIN",Dublin,D01WD59,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.346726,-6.2627793
18/08/2022,"APARTMENT 4, 22 FAIRWAYS COURT, WILLIAM STREET",Waterford,X91W500,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
08/12/2022,"37THE PARK, LARCHILL, SANTRY DUBLIN 17",Dublin,D17PH55,"€248,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
31/01/2022,"89 FEALE DRIVE, LISTOWEL, CO KERRY",Limerick,V31HT79,"€89,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
28/07/2022,"BALLYBOUGHT, DURROW, TULLAMORE",Offaly,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3360903,-7.5246923
14/10/2022,"6 CASTLE MEWS, CASTLE ST, DALKEY",Dublin,A96TK37,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/12/2022,"120 EFFERNOCK AVENUE, EFFERNOCK, TRIM",Meath,,"€356,828.00",No,Yes,New Dwelling house /Apartment,,53.5469251,-6.7727803
17/01/2022,"THE BUNGALOW, KILKENNY RD, BENNETTSBRIDGE",Kilkenny,R95E6N2,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.59194,-7.18
12/04/2022,"FREEMOUNT RD, KANTURK, CORK",Cork,P51E6X3,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1980574,-8.9034052
24/05/2022,"19 ASHFORD COURT, CLAREMORRIS, MAYO",Mayo,F12P7F9,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71667,-9.0
03/06/2022,"73 Drumnigh Manor, Portmarnock, Co. Dublin",Dublin,,"€528,634.00",No,Yes,New Dwelling house /Apartment,,53.4143318,-6.1554088
10/03/2022,"APT.8 - BLOCK 3, NEW PRIORY, THE HOLE IN THE WALL ROAD",Dublin,D13T103,"€150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/08/2022,"19 KERRYHALL RD, FAIR HILL, CORK",Cork,T23VNH9,"€180,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,51.9070926,-8.4839505
13/12/2022,"8 THE COMMONS, CASTLECONNELL, LIMERICK",Limerick,V94XV9P,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.7194243,-8.4974188
